t_now,l_now,t_nos,l_nos,t_ns,l_ns,t_nw,l_nw
186.291018018018,36.2003136171133,179.284021021021,42.8193141852133,89.5944594594594,43.1856965316372,184.889618618619,42.6479946220455
186.991717717718,36.1745606039248,179.984720720721,42.8198009436383,90.2951591591591,43.1848909863196,185.590318318318,42.6456290034051
187.692417417417,36.1488018496469,180.68542042042,42.8202866462744,90.9958588588589,43.1840820446071,186.291018018018,42.6432610401637
188.393117117117,36.1230373958182,181.38612012012,42.8207713331002,91.6965585585586,43.1832575278209,186.991717717718,42.6408907493934
189.093816816817,36.0972672835281,182.08681981982,42.8212549903992,92.3972582582583,43.1824419483618,187.692417417417,42.6385181480176
189.794516516517,36.0714915534238,182.78751951952,42.8217376226139,93.097957957958,43.1816230452233,188.393117117117,42.6361432528117
190.495216216216,36.0457102457158,183.488219219219,42.8222192341595,93.7986576576577,43.1808008423897,189.093816816817,42.6337660804057
191.195915915916,36.0199234001847,184.188918918919,42.8226998294235,94.4993573573574,43.1799635305285,189.794516516517,42.631386647285
191.896615615616,35.9941310561873,184.889618618619,42.8231794127667,95.2000570570571,43.1791348788215,190.495216216216,42.6290049697924
192.597315315315,35.9683332526622,185.590318318318,42.8236579763264,95.9007567567567,43.1783029976898,191.195915915916,42.6266210641297
193.298015015015,35.9425300281362,186.291018018018,42.8241355493746,96.6014564564565,43.1774679103207,191.896615615616,42.6242349463588
193.998714714715,35.9167214207296,186.991717717718,42.824612123396,97.3021561561562,43.1766181678202,192.597315315315,42.6218466324035
194.699414414414,35.8909074681623,187.692417417417,42.8250877026454,98.0028558558558,43.1757768141145,193.298015015015,42.6194561380511
195.400114114114,35.8650882077592,188.393117117117,42.8255622913516,98.7035555555555,43.1749323221163,193.998714714715,42.6170634789533
196.100813813814,35.8392636764556,189.093816816817,42.8260358937173,99.4042552552552,43.1740735189408,194.699414414414,42.6146686706283
196.801513513514,35.813433910803,189.794516516517,42.8265085139192,100.104954954955,43.1732228932698,195.400114114114,42.612271728462
197.502213213213,35.7875989469739,190.495216216216,42.8269801475383,100.805654654655,43.1723691955827,196.100813813814,42.6098726677091
198.202912912913,35.7617588207672,191.195915915916,42.8274508162432,101.506354354354,43.171512447764,196.801513513514,42.6074715034949
198.903612612613,35.7359135676137,191.896615615616,42.8279205151417,102.207054054054,43.1706418218362,197.502213213213,42.6050682508164
199.604312312312,35.7100632225803,192.597315315315,42.8283892483094,102.907753753754,43.1697791125335,198.202912912913,42.6026629245437
200.305012012012,35.684207820376,193.298015015015,42.8288570197968,103.608453453453,43.1689134172431,198.903612612613,42.6002555394214
201.005711711712,35.658347395356,193.998714714715,42.8293238336298,104.309153153153,43.1680447571532,199.604312312312,42.59784611007
201.706411411411,35.6324819815265,194.699414414414,42.8297896938093,105.009852852853,43.1671626405845,200.305012012012,42.5954346509869
202.407111111111,35.6066116125499,195.400114114114,42.8302546043117,105.710552552553,43.1662881856748,201.005711711712,42.5930211765478
203.107810810811,35.5807363217492,196.100813813814,42.8307185633588,106.411252252252,43.1654108280788,201.706411411411,42.5906057010083
203.808510510511,35.5548561421122,196.801513513513,42.8311815866099,107.111951951952,43.1645305883211,202.407111111111,42.5881882385046
204.50921021021,35.5289711062966,197.502213213213,42.8316436719553,107.812651651652,43.1636373025292,203.107810810811,42.585768803055
205.20990990991,35.4979957249689,198.202912912913,42.8321048232757,108.513351351351,43.1627514293552,203.808510510511,42.5833474085611
205.91060960961,35.4720998349815,198.903612612613,42.8325650444284,109.214051051051,43.1618627341974,204.50921021021,42.5809240688092
206.611309309309,35.4461991845647,199.604312312312,42.8330243392468,109.914750750751,43.1609712369481,205.20990990991,42.5784987974711
207.312009009009,35.4202938050975,200.305012012012,42.8334827115414,110.61545045045,43.1600670931731,205.91060960961,42.5760716081054
208.012708708709,35.3943837276499,201.005711711712,42.8339401650991,111.31615015015,43.1591701188989,206.611309309309,42.5736425141589
208.713408408408,35.3684689829866,201.706411411411,42.8343966998582,112.01684984985,43.1582704008663,207.312009009009,42.5712115289673
209.414108108108,35.3425496015712,202.407111111111,42.8348523273933,112.71754954955,43.1573679583643,208.012708708709,42.5687786657568
210.114807807808,35.3166256135703,203.107810810811,42.8353070474075,113.418249249249,43.1564532581549,208.713408408408,42.5663439376449
210.815507507507,35.2906970488568,203.808510510511,42.8357608635975,114.118948948949,43.1555454902422,209.414108108108,42.5639073576414
211.516207207207,35.2647639370143,204.50921021021,42.8362137796379,114.819648648649,43.1546350544337,210.114807807808,42.5614689386499
212.216906906907,35.2388263073405,205.20990990991,42.8366657991808,115.520348348348,43.153721969443,210.815507507507,42.5590286934685
212.917606606607,35.212884188851,205.91060960961,42.8371169258566,116.221048048048,43.1528062538432,211.516207207207,42.5565866347911
213.618306306306,35.0188616195293,206.611309309309,42.8375671632739,116.921747747748,43.1518787417725,212.216906906907,42.5541427752082
214.319006006006,34.9928987174174,207.312009009009,42.8380165150195,117.622447447447,43.1509578841424,212.917606606607,42.551697127208
215.019705705706,34.9669314114985,208.012708708709,42.8384649822289,118.323147147147,43.1500344503888,213.618306306306,42.5492497031777
215.720405405405,34.9409597296951,208.713408408408,42.8389125734216,119.023846846847,43.1491084585419,214.319006006006,42.5468005154041
216.421105105105,34.9149836996651,209.414108108108,42.8393592895697,119.724546546547,43.1481710360668,215.019705705706,42.5443495760748
217.121804804805,34.8890033488051,210.114807807808,42.8398051341756,120.425246246246,43.1472400438428,215.720405405405,42.5418968972793
217.822504504505,34.8630187042534,210.815507507507,42.8402501107207,121.125945945946,43.1463065464272,216.421105105105,42.5394424910095
218.523204204204,34.8370297928937,211.516207207207,42.8406942226656,121.826645645646,43.1453705613311,217.121804804805,42.5369863691614
219.223903903904,34.811036641358,212.216906906907,42.8411374734507,122.527345345345,43.1444321059391,217.822504504505,42.5345285435352
219.924603603604,34.7850392760298,212.917606606607,42.8415798664958,123.228045045045,43.1434826536142,218.523204204204,42.532069025837
220.625303303303,34.7590377230471,213.618306306306,42.8420214035827,123.928744744745,43.1425393694027,219.223903903904,42.5296078276792
221.326003003003,34.7330320083056,214.319006006006,42.8424620914035,124.629444444444,43.1415936659152,219.924603603604,42.5271449605816
222.026702702703,34.7070221574616,215.019705705706,42.8429019316196,125.330144144144,43.140645560046,220.625303303303,42.5246804359724
222.727402402402,34.6810081959348,215.720405405405,42.8433409275709,126.030843843844,43.1396868012963,221.326003003003,42.5222142651888
223.428102102102,34.6549901489115,216.421105105105,42.8437790825781,126.731543543544,43.1387339992906,222.026702702703,42.5197464594782
224.128801801802,34.6289680413473,217.121804804805,42.8442163999421,127.432243243243,43.1377788444939,222.727402402402,42.5172770299989
224.829501501502,34.6029418979697,217.822504504505,42.8446528829446,128.132942942943,43.1368213533322,223.428102102102,42.514805987821
225.530201201201,34.5769117432812,218.523204204204,42.8450885348482,128.833642642643,43.1358615421171,224.128801801802,42.5123333439272
226.230900900901,34.550877601562,219.223903903904,42.8455233588963,129.534342342342,43.1348914856278,224.829501501502,42.5098591092137
226.931600600601,34.5248394968722,219.924603603604,42.8459573583136,130.235042042042,43.1339271391744,225.530201201201,42.5073832944909
227.6323003003,34.4987974530553,220.625303303303,42.8463905353306,130.935741741742,43.1329605205583,226.230900900901,42.5049059104846
