F_peak,nu_peak,Radius,Bfield,v_shock,Mdot,RuledOut
0.014677992676221,1.30507860784127,1.56248698356724E+017,0.102740839740706,14335.3903147435,0.246021305028417,False
0.014677992676221,1.58113883008419,1.2896832956632E+017,0.124473369016592,11832.4911632399,0.298061615653828,False
0.014677992676221,1.91559342477864,1.06450998991066E+017,0.150802929326284,9766.58772828509,0.361109891340136,False
0.014677992676221,2.32079441680639,8.78651000931871E+016,0.182701919881006,8061.38238671378,0.437494621162939,False
0.014677992676221,2.81170662595175,7.252422135591E+016,0.221348429220383,6653.89876103944,0.530036834040137,False
0.014677992676221,3.40646034528981,5.98617958404724E+016,0.268169744194486,5492.15588571164,0.642154284531556,False
0.014677992676221,4.12702092634009,4.94101768243855E+016,0.324895062298974,4533.24845421076,0.777987676816833,False
0.014677992676221,5,4.07833667456807E+016,0.393619354127065,3741.76224696534,0.942553588535792,False
0.014677992676221,6.05763829314294,3.36627616012054E+016,0.47688073449646,3088.46621892306,1.14192974225074,False
0.014677992676221,7.33899633811034,2.77853843133144E+016,0.577754199709578,2549.23294315798,1.38347946694739,False
0.014677992676221,8.89139705019461,2.29341725014901E+016,0.699965192836979,2104.14754050571,1.6761236393515,False
0.014677992676221,10.7721734501594,1.89299619683886E+016,0.848027191199293,1736.77218635482,2.03067014835555,False
0.014677992676221,13.0507860784127,1.56248698356724E+016,1.02740839740706,1433.53903147435,2.46021305028417,False
0.014677992676221,15.8113883008419,1.2896832956632E+016,1.24473369016592,1183.24911632399,2.98061615653828,False
0.014677992676221,19.1559342477864,1.06450998991066E+016,1.50802929326284,976.658772828509,3.61109891340136,False
0.014677992676221,23.2079441680639,8786510009318718,1.82701919881006,806.138238671378,4.37494621162939,False
0.014677992676221,28.1170662595175,7252422135591002,2.21348429220383,665.389876103944,5.30036834040137,False
0.014677992676221,34.0646034528981,5986179584047235,2.68169744194486,549.215588571164,6.42154284531556,False
0.014677992676221,41.2702092634009,4941017682438554,3.24895062298973,453.324845421077,7.77987676816833,False
0.014677992676221,50,4.07833667456807E+015,3.93619354127065,374.176224696534,9.42553588535793,False
0.017782794100389,0.5,4.46639119809937E+017,0.038574873857869,40977.9164860059,0.090523678093113,False
0.017782794100389,0.605763829314294,3.68657798795546E+017,0.046734526606917,33823.3437711126,0.109671939770597,False
0.017782794100389,0.733899633811035,3.04291690057539E+017,0.056620171597194,27917.9295084353,0.132870588407526,False
0.017782794100389,0.889139705019461,2.51163634515771E+017,0.068596903926297,23043.57586028,0.160976392873973,False
0.017782794100389,1.07721734501594,2.07311515116444E+017,0.083107046402997,19020.2639586162,0.195027352353081,False
0.017782794100389,1.30507860784127,1.71115792231367E+017,0.10068648534416,15699.4054763442,0.236281031564861,False
0.017782794100389,1.58113883008419,1.41239691073223E+017,0.121984461844552,12958.3549863942,0.286261004950123,False
0.017782794100389,1.91559342477864,1.165798321378E+017,0.147787549447599,10695.8804399585,0.34681312508389,False
0.017782794100389,2.32079441680639,9.62254813643835E+016,0.179048703756706,8828.42448026805,0.420173693414549,False
0.017782794100389,2.81170662595175,7.94249150475918E+016,0.216922456842846,7287.01851533588,0.509052050999854,False
0.017782794100389,3.40646034528981,6.55576572948391E+016,0.262807556242774,6014.73558068378,0.616730639467934,False
0.017782794100389,4.12702092634009,5.41115647075266E+016,0.31839862328471,4964.58792157685,0.747186227639099,False
0.017782794100389,5,4.46639119809937E+016,0.38574873857869,4097.79164860059,0.905236780931125,False
0.017782794100389,6.05763829314294,3.68657798795546E+016,0.467345266069172,3382.33437711126,1.09671939770597,False
0.017782794100389,7.33899633811034,3.04291690057539E+016,0.566201715971938,2791.79295084353,1.32870588407526,False
0.017782794100389,8.89139705019461,2.51163634515771E+016,0.685969039262972,2304.357586028,1.60976392873973,False
0.017782794100389,10.7721734501594,2.07311515116444E+016,0.83107046402997,1902.02639586162,1.95027352353081,False
0.017782794100389,13.0507860784127,1.71115792231367E+016,1.0068648534416,1569.94054763443,2.36281031564861,False
0.017782794100389,15.8113883008419,1.41239691073223E+016,1.21984461844552,1295.83549863942,2.86261004950123,False
0.017782794100389,19.1559342477864,1.165798321378E+016,1.47787549447599,1069.58804399585,3.4681312508389,False
0.017782794100389,23.2079441680639,9.62254813643835E+015,1.79048703756706,882.842448026805,4.20173693414549,False
0.017782794100389,28.1170662595175,7942491504759184,2.16922456842846,728.701851533588,5.09052050999854,False
0.017782794100389,34.0646034528981,6555765729483913,2.62807556242774,601.473558068378,6.16730639467934,False
0.017782794100389,41.2702092634009,5411156470752667,3.18398623284709,496.458792157686,7.47186227639099,False
0.017782794100389,50,4.46639119809937E+015,3.8574873857869,409.779164860059,9.05236780931125,False
0.021544346900319,0.5,4.89136918461305E+017,0.037803549991857,44876.9731667461,0.086939738972669,False
0.021544346900319,0.605763829314294,4.03735659667063E+017,0.045800046409484,37041.6414739928,0.105329898399339,False
0.021544346900319,0.733899633811035,3.33245103231138E+017,0.055488022991562,30574.3259018311,0.127610085191338,False
0.021544346900319,0.889139705019461,2.75061902927054E+017,0.067225274576897,25236.1765611197,0.154603147729256,False
0.021544346900319,1.07721734501594,2.27037245883776E+017,0.081445279508812,20830.0457537109,0.187305989585036,False
0.021544346900319,1.30507860784127,1.87397492964193E+017,0.098673208789662,17193.2069444373,0.226926387009069,False
0.021544346900319,1.58113883008419,1.54678675001379E+017,0.119545321614309,14191.3449701177,0.274927594334142,False
0.021544346900319,1.91559342477864,1.2767242571785E+017,0.144832463595385,11713.5955329174,0.333082384656034,False
0.021544346900319,2.32079441680639,1.05381354530833E+017,0.175468535513127,9668.45077740678,0.403538521612752,False
